accuracy,f1_score,log_loss,fpr,tpr,auc,preprocess_time,training_time,prediction_time,model_size,n_samples,n_features,enery_prep,energy_train,energy_pred
0.8645598194130926,0.9038461538461539,0.32843726620136704,"[0.         0.         0.         0.00699301 0.00699301 0.01398601
 0.01398601 0.02097902 0.02097902 0.02797203 0.02797203 0.03496503
 0.03496503 0.04195804 0.04195804 0.04895105 0.04895105 0.05594406
 0.05594406 0.06293706 0.06293706 0.06993007 0.06993007 0.07692308
 0.07692308 0.08391608 0.08391608 0.09090909 0.09090909 0.0979021
 0.0979021  0.1048951  0.1048951  0.11888112 0.11888112 0.12587413
 0.12587413 0.13286713 0.13286713 0.13986014 0.13986014 0.14685315
 0.14685315 0.15384615 0.15384615 0.16083916 0.16083916 0.16783217
 0.16783217 0.18181818 0.18181818 0.18881119 0.18881119 0.1958042
 0.1958042  0.21678322 0.21678322 0.22377622 0.22377622 0.23776224
 0.23776224 0.25874126 0.25874126 0.27972028 0.27972028 0.28671329
 0.28671329 0.29370629 0.29370629 0.3006993  0.3006993  0.30769231
 0.30769231 0.31468531 0.31468531 0.34265734 0.34265734 0.34965035
 0.34965035 0.38461538 0.38461538 0.39160839 0.39160839 0.43356643
 0.43356643 0.48251748 0.48251748 0.51048951 0.51048951 0.76223776
 0.76223776 0.97202797 0.97202797 1.        ]","[0.         0.00333333 0.13       0.13       0.32333333 0.32333333
 0.34       0.34       0.34666667 0.34666667 0.37666667 0.37666667
 0.45333333 0.45333333 0.56333333 0.56333333 0.56666667 0.56666667
 0.60666667 0.60666667 0.63333333 0.63333333 0.64       0.64
 0.67333333 0.67333333 0.67666667 0.67666667 0.68666667 0.68666667
 0.70333333 0.70333333 0.73333333 0.73333333 0.74       0.74
 0.78333333 0.78333333 0.84       0.84       0.85       0.85
 0.85333333 0.85333333 0.85666667 0.85666667 0.86       0.86
 0.86666667 0.86666667 0.88666667 0.88666667 0.89       0.89
 0.90333333 0.90333333 0.90666667 0.90666667 0.91666667 0.91666667
 0.93       0.93       0.93333333 0.93333333 0.93666667 0.93666667
 0.94       0.94       0.94333333 0.94333333 0.94666667 0.94666667
 0.95666667 0.95666667 0.96333333 0.96333333 0.96666667 0.96666667
 0.97       0.97       0.97666667 0.97666667 0.98       0.98
 0.98333333 0.98333333 0.99       0.99       0.99333333 0.99333333
 0.99666667 0.99666667 1.         1.        ]",0.917995337995338,0.04587697982788086,0.07280349731445312,0.055849313735961914,67542,398,36,2.142078717572507e-07,3.3033723083244343e-07,2.525188431477636e-07
0.8465011286681715,0.89171974522293,0.3807852076383307,"[0.         0.         0.         0.00704225 0.00704225 0.01408451
 0.01408451 0.02112676 0.02112676 0.02816901 0.02816901 0.04225352
 0.04225352 0.04929577 0.04929577 0.06338028 0.06338028 0.07042254
 0.07042254 0.08450704 0.08450704 0.0915493  0.0915493  0.09859155
 0.09859155 0.1056338  0.1056338  0.12676056 0.12676056 0.13380282
 0.13380282 0.14084507 0.14084507 0.14788732 0.14788732 0.15492958
 0.15492958 0.16197183 0.16197183 0.16901408 0.16901408 0.18309859
 0.18309859 0.20422535 0.20422535 0.21830986 0.21830986 0.22535211
 0.22535211 0.23239437 0.23239437 0.23943662 0.23943662 0.24647887
 0.24647887 0.25352113 0.25352113 0.26056338 0.26056338 0.26760563
 0.26760563 0.28169014 0.28169014 0.28873239 0.28873239 0.29577465
 0.29577465 0.30985915 0.30985915 0.31690141 0.31690141 0.32394366
 0.32394366 0.33098592 0.33098592 0.34507042 0.34507042 0.35211268
 0.35211268 0.4084507  0.4084507  0.41549296 0.41549296 0.42253521
 0.42253521 0.42957746 0.42957746 0.46478873 0.46478873 0.47183099
 0.47183099 0.47887324 0.47887324 0.48591549 0.48591549 0.50704225
 0.50704225 0.55633803 0.55633803 0.5915493  0.5915493  0.59859155
 0.59859155 1.        ]","[0.         0.00332226 0.15282392 0.15282392 0.18604651 0.18604651
 0.20265781 0.20265781 0.21262458 0.21262458 0.21594684 0.21594684
 0.22259136 0.22259136 0.34883721 0.34883721 0.35215947 0.35215947
 0.50498339 0.50498339 0.56146179 0.56146179 0.60465116 0.60465116
 0.6179402  0.6179402  0.68106312 0.68106312 0.68770764 0.68770764
 0.69435216 0.69435216 0.72757475 0.72757475 0.75083056 0.75083056
 0.77076412 0.77076412 0.77408638 0.77408638 0.7807309  0.7807309
 0.79069767 0.79069767 0.80066445 0.80066445 0.80398671 0.80398671
 0.80730897 0.80730897 0.81727575 0.81727575 0.82059801 0.82059801
 0.83388704 0.83388704 0.84053156 0.84053156 0.84717608 0.84717608
 0.8538206  0.8538206  0.86046512 0.86046512 0.86378738 0.86378738
 0.88372093 0.88372093 0.89368771 0.89368771 0.89700997 0.89700997
 0.92358804 0.92358804 0.93355482 0.93355482 0.94352159 0.94352159
 0.94684385 0.94684385 0.95016611 0.95016611 0.95348837 0.95348837
 0.95681063 0.95681063 0.96013289 0.96013289 0.96345515 0.96345515
 0.96677741 0.96677741 0.97009967 0.97009967 0.97342193 0.97342193
 0.97674419 0.97674419 0.99335548 0.99335548 0.99667774 0.99667774
 1.         1.        ]",0.877380562444434,0.045877695083618164,0.19148778915405273,0.05186128616333008,71854,398,36,1.9959701149600134e-07,8.695925679145719e-07,2.3909539719618733e-07
0.8577878103837472,0.9007874015748032,0.3390069287152793,"[0.         0.         0.         0.01408451 0.01408451 0.02816901
 0.02816901 0.03521127 0.03521127 0.04225352 0.04225352 0.04929577
 0.04929577 0.05633803 0.05633803 0.06338028 0.06338028 0.07042254
 0.07042254 0.07746479 0.07746479 0.08450704 0.08450704 0.0915493
 0.0915493  0.1056338  0.1056338  0.11267606 0.11267606 0.11971831
 0.11971831 0.12676056 0.12676056 0.13380282 0.13380282 0.14084507
 0.14084507 0.14788732 0.14788732 0.15492958 0.15492958 0.16901408
 0.16901408 0.17605634 0.17605634 0.18309859 0.18309859 0.19014085
 0.19014085 0.21126761 0.21126761 0.25352113 0.25352113 0.28169014
 0.28169014 0.28873239 0.28873239 0.29577465 0.29577465 0.31690141
 0.31690141 0.33098592 0.33098592 0.33802817 0.33802817 0.35211268
 0.35211268 0.36619718 0.36619718 0.38732394 0.38732394 0.3943662
 0.3943662  0.4084507  0.4084507  0.41549296 0.41549296 0.42957746
 0.42957746 0.44366197 0.44366197 0.46478873 0.46478873 0.47183099
 0.47183099 0.47887324 0.47887324 0.48591549 0.48591549 0.52816901
 0.52816901 0.57042254 0.57042254 1.        ]","[0.         0.00332226 0.22591362 0.22591362 0.27574751 0.27574751
 0.33554817 0.33554817 0.33887043 0.33887043 0.38538206 0.38538206
 0.51827243 0.51827243 0.54152824 0.54152824 0.54817276 0.54817276
 0.55149502 0.55149502 0.6910299  0.6910299  0.71428571 0.71428571
 0.72425249 0.72425249 0.73089701 0.73089701 0.75747508 0.75747508
 0.76079734 0.76079734 0.77076412 0.77076412 0.78405316 0.78405316
 0.79734219 0.79734219 0.80066445 0.80066445 0.84717608 0.84717608
 0.85714286 0.85714286 0.86378738 0.86378738 0.87043189 0.87043189
 0.87707641 0.87707641 0.88704319 0.88704319 0.89700997 0.89700997
 0.90033223 0.90033223 0.90365449 0.90365449 0.9269103  0.9269103
 0.93023256 0.93023256 0.93355482 0.93355482 0.95016611 0.95016611
 0.95348837 0.95348837 0.95681063 0.95681063 0.96013289 0.96013289
 0.96677741 0.96677741 0.97009967 0.97009967 0.97342193 0.97342193
 0.97674419 0.97674419 0.98006645 0.98006645 0.9833887  0.9833887
 0.98671096 0.98671096 0.99003322 0.99003322 0.99335548 0.99335548
 0.99667774 0.99667774 1.         1.        ]",0.9082167423143512,0.0608367919921875,0.06582403182983398,0.05086374282836914,65694,398,36,2.7196327730735076e-07,3.060115959289088e-07,2.287922208112081e-07
0.8532731376975169,0.896,0.3390796092230349,"[0.         0.         0.         0.00704225 0.00704225 0.01408451
 0.01408451 0.02816901 0.02816901 0.03521127 0.03521127 0.04225352
 0.04225352 0.06338028 0.06338028 0.07042254 0.07042254 0.07746479
 0.07746479 0.08450704 0.08450704 0.0915493  0.0915493  0.1056338
 0.1056338  0.11267606 0.11267606 0.11971831 0.11971831 0.12676056
 0.12676056 0.13380282 0.13380282 0.14788732 0.14788732 0.15492958
 0.15492958 0.16197183 0.16197183 0.16901408 0.16901408 0.17605634
 0.17605634 0.19014085 0.19014085 0.21830986 0.21830986 0.22535211
 0.22535211 0.23239437 0.23239437 0.24647887 0.24647887 0.25352113
 0.25352113 0.26760563 0.26760563 0.28169014 0.28169014 0.28873239
 0.28873239 0.3028169  0.3028169  0.30985915 0.30985915 0.31690141
 0.31690141 0.33098592 0.33098592 0.33802817 0.33802817 0.36619718
 0.36619718 0.38028169 0.38028169 0.38732394 0.38732394 0.3943662
 0.3943662  0.4084507  0.4084507  0.41549296 0.41549296 0.42253521
 0.42253521 0.43661972 0.43661972 0.44366197 0.44366197 0.5915493
 0.5915493  0.6056338  0.6056338  0.69014085 0.69014085 0.95774648
 0.95774648 1.        ]","[0.         0.00332226 0.17940199 0.17940199 0.46179402 0.46179402
 0.48172757 0.48172757 0.49833887 0.49833887 0.66445183 0.66445183
 0.7076412  0.7076412  0.71760797 0.71760797 0.72425249 0.72425249
 0.72757475 0.72757475 0.73089701 0.73089701 0.76079734 0.76079734
 0.77076412 0.77076412 0.78405316 0.78405316 0.79069767 0.79069767
 0.79734219 0.79734219 0.80730897 0.80730897 0.81395349 0.81395349
 0.81727575 0.81727575 0.82059801 0.82059801 0.82724252 0.82724252
 0.84053156 0.84053156 0.85049834 0.85049834 0.8538206  0.8538206
 0.87375415 0.87375415 0.88704319 0.88704319 0.89700997 0.89700997
 0.90697674 0.90697674 0.91362126 0.91362126 0.92026578 0.92026578
 0.92358804 0.92358804 0.9269103  0.9269103  0.94019934 0.94019934
 0.94352159 0.94352159 0.95016611 0.95016611 0.95681063 0.95681063
 0.96013289 0.96013289 0.96345515 0.96345515 0.96677741 0.96677741
 0.97009967 0.97009967 0.97342193 0.97342193 0.97674419 0.97674419
 0.98006645 0.98006645 0.9833887  0.9833887  0.98671096 0.98671096
 0.99003322 0.99003322 0.99335548 0.99335548 0.99667774 0.99667774
 1.         1.        ]",0.9221842684011043,0.043885231018066406,0.10371804237365723,0.1077115535736084,70930,398,36,2.1128382763019662e-07,4.1184753839674376e-07,5.550464531986661e-07
0.8054298642533937,0.8630573248407644,0.4337922081308525,"[0.         0.         0.         0.00704225 0.00704225 0.01408451
 0.01408451 0.02816901 0.02816901 0.03521127 0.03521127 0.04225352
 0.04225352 0.04929577 0.04929577 0.05633803 0.05633803 0.06338028
 0.06338028 0.07042254 0.07042254 0.07746479 0.07746479 0.08450704
 0.08450704 0.0915493  0.0915493  0.09859155 0.09859155 0.1056338
 0.1056338  0.11267606 0.11267606 0.12676056 0.12676056 0.13380282
 0.13380282 0.14084507 0.14084507 0.14788732 0.14788732 0.15492958
 0.15492958 0.17605634 0.17605634 0.18309859 0.18309859 0.19014085
 0.19014085 0.21126761 0.21126761 0.21830986 0.21830986 0.23239437
 0.23239437 0.23943662 0.23943662 0.27464789 0.27464789 0.28169014
 0.28169014 0.29577465 0.29577465 0.30985915 0.30985915 0.31690141
 0.31690141 0.32394366 0.32394366 0.33098592 0.33098592 0.34507042
 0.34507042 0.35211268 0.35211268 0.38028169 0.38028169 0.3943662
 0.3943662  0.40140845 0.40140845 0.4084507  0.4084507  0.42957746
 0.42957746 0.43661972 0.43661972 0.45070423 0.45070423 0.45774648
 0.45774648 0.47887324 0.47887324 0.50704225 0.50704225 0.53521127
 0.53521127 0.54225352 0.54225352 0.54929577 0.54929577 0.56338028
 0.56338028 0.57042254 0.57042254 0.57746479 0.57746479 0.58450704
 0.58450704 0.5915493  0.5915493  0.61267606 0.61267606 0.64084507
 0.64084507 0.73239437 0.73239437 0.73943662 0.73943662 0.75352113
 0.75352113 0.80985915 0.80985915 0.92253521 0.92253521 1.        ]","[0.         0.00333333 0.17       0.17       0.27333333 0.27333333
 0.28333333 0.28333333 0.32666667 0.32666667 0.43666667 0.43666667
 0.44       0.44       0.46       0.46       0.48666667 0.48666667
 0.5        0.5        0.53666667 0.53666667 0.56       0.56
 0.56333333 0.56333333 0.56666667 0.56666667 0.61       0.61
 0.63       0.63       0.65333333 0.65333333 0.65666667 0.65666667
 0.67333333 0.67333333 0.68333333 0.68333333 0.71       0.71
 0.72666667 0.72666667 0.74666667 0.74666667 0.75666667 0.75666667
 0.76333333 0.76333333 0.77333333 0.77333333 0.77666667 0.77666667
 0.78666667 0.78666667 0.79666667 0.79666667 0.80666667 0.80666667
 0.81       0.81       0.82       0.82       0.82666667 0.82666667
 0.83       0.83       0.84333333 0.84333333 0.85       0.85
 0.85333333 0.85333333 0.85666667 0.85666667 0.88666667 0.88666667
 0.9        0.9        0.90333333 0.90333333 0.90666667 0.90666667
 0.91666667 0.91666667 0.92       0.92       0.92333333 0.92333333
 0.92666667 0.92666667 0.93333333 0.93333333 0.93666667 0.93666667
 0.94       0.94       0.94666667 0.94666667 0.95       0.95
 0.95333333 0.95333333 0.95666667 0.95666667 0.96666667 0.96666667
 0.97333333 0.97333333 0.97666667 0.97666667 0.98       0.98
 0.98333333 0.98333333 0.98666667 0.98666667 0.99       0.99
 0.99333333 0.99333333 0.99666667 0.99666667 1.         1.        ]",0.8601408450704225,0.0747983455657959,0.11369538307189941,0.09374856948852539,69390,398,36,3.153632442435758e-07,5.40836111767324e-07,4.3558843977045333e-07
0.8371040723981901,0.8878504672897196,0.37777687311181013,"[0.         0.         0.         0.00704225 0.00704225 0.01408451
 0.01408451 0.02112676 0.02112676 0.02816901 0.02816901 0.03521127
 0.03521127 0.04225352 0.04225352 0.04929577 0.04929577 0.05633803
 0.05633803 0.06338028 0.06338028 0.07042254 0.07042254 0.07746479
 0.07746479 0.08450704 0.08450704 0.0915493  0.0915493  0.11267606
 0.11267606 0.11971831 0.11971831 0.12676056 0.12676056 0.14084507
 0.14084507 0.15492958 0.15492958 0.16901408 0.16901408 0.17605634
 0.17605634 0.19014085 0.19014085 0.1971831  0.1971831  0.21126761
 0.21126761 0.21830986 0.21830986 0.22535211 0.22535211 0.23239437
 0.23239437 0.24647887 0.24647887 0.25352113 0.25352113 0.26056338
 0.26056338 0.26760563 0.26760563 0.30985915 0.30985915 0.31690141
 0.31690141 0.32394366 0.32394366 0.33098592 0.33098592 0.35211268
 0.35211268 0.35915493 0.35915493 0.36619718 0.36619718 0.37323944
 0.37323944 0.38028169 0.38028169 0.3943662  0.3943662  0.40140845
 0.40140845 0.4084507  0.4084507  0.41549296 0.41549296 0.43661972
 0.43661972 0.44366197 0.44366197 0.45774648 0.45774648 0.47183099
 0.47183099 0.47887324 0.47887324 0.51408451 0.51408451 0.64084507
 0.64084507 0.66197183 0.66197183 0.75352113 0.75352113 0.85915493
 0.85915493 1.        ]","[0.         0.00333333 0.03333333 0.03333333 0.25       0.25
 0.29333333 0.29333333 0.38666667 0.38666667 0.44666667 0.44666667
 0.51333333 0.51333333 0.52333333 0.52333333 0.57       0.57
 0.57666667 0.57666667 0.6        0.6        0.64       0.64
 0.64333333 0.64333333 0.64666667 0.64666667 0.65       0.65
 0.70333333 0.70333333 0.72       0.72       0.72333333 0.72333333
 0.74       0.74       0.75       0.75       0.76       0.76
 0.77333333 0.77333333 0.78       0.78       0.8        0.8
 0.81333333 0.81333333 0.82666667 0.82666667 0.84       0.84
 0.84333333 0.84333333 0.84666667 0.84666667 0.86666667 0.86666667
 0.88       0.88       0.88333333 0.88333333 0.88666667 0.88666667
 0.89666667 0.89666667 0.9        0.9        0.90333333 0.90333333
 0.91333333 0.91333333 0.92       0.92       0.92333333 0.92333333
 0.92666667 0.92666667 0.93333333 0.93333333 0.94       0.94
 0.95       0.95       0.95333333 0.95333333 0.96       0.96
 0.96333333 0.96333333 0.96666667 0.96666667 0.97       0.97
 0.97666667 0.97666667 0.98       0.98       0.98333333 0.98333333
 0.98666667 0.98666667 0.99333333 0.99333333 0.99666667 0.99666667
 1.         1.        ]",0.891361502347418,0.06981444358825684,0.0997316837310791,0.08976006507873535,72162,398,36,3.1944726612337035e-07,4.5503957133178827e-07,4.118482834327211e-07
0.8371040723981901,0.8853503184713376,0.3997242212548511,"[0.         0.         0.         0.00704225 0.00704225 0.01408451
 0.01408451 0.02112676 0.02112676 0.02816901 0.02816901 0.03521127
 0.03521127 0.04225352 0.04225352 0.04929577 0.04929577 0.07042254
 0.07042254 0.07746479 0.07746479 0.08450704 0.08450704 0.0915493
 0.0915493  0.09859155 0.09859155 0.1056338  0.1056338  0.11267606
 0.11267606 0.11971831 0.11971831 0.12676056 0.12676056 0.13380282
 0.13380282 0.14084507 0.14084507 0.14788732 0.14788732 0.16197183
 0.16197183 0.18309859 0.18309859 0.19014085 0.19014085 0.20422535
 0.20422535 0.21126761 0.21126761 0.21830986 0.21830986 0.22535211
 0.22535211 0.23239437 0.23239437 0.23943662 0.23943662 0.24647887
 0.24647887 0.25352113 0.25352113 0.26056338 0.26056338 0.27464789
 0.27464789 0.28169014 0.28169014 0.3028169  0.3028169  0.30985915
 0.30985915 0.31690141 0.31690141 0.32394366 0.32394366 0.33098592
 0.33098592 0.34507042 0.34507042 0.35211268 0.35211268 0.35915493
 0.35915493 0.36619718 0.36619718 0.37323944 0.37323944 0.38732394
 0.38732394 0.3943662  0.3943662  0.40140845 0.40140845 0.4084507
 0.4084507  0.42253521 0.42253521 0.42957746 0.42957746 0.43661972
 0.43661972 0.45774648 0.45774648 0.49295775 0.49295775 0.51408451
 0.51408451 0.69014085 0.69014085 0.73943662 0.73943662 1.        ]","[0.         0.00333333 0.03333333 0.03333333 0.07666667 0.07666667
 0.14666667 0.14666667 0.20666667 0.20666667 0.24666667 0.24666667
 0.34333333 0.34333333 0.34666667 0.34666667 0.38666667 0.38666667
 0.41333333 0.41333333 0.45666667 0.45666667 0.48666667 0.48666667
 0.51       0.51       0.52666667 0.52666667 0.55333333 0.55333333
 0.55666667 0.55666667 0.58666667 0.58666667 0.62666667 0.62666667
 0.64666667 0.64666667 0.65       0.65       0.68       0.68
 0.69666667 0.69666667 0.70333333 0.70333333 0.70666667 0.70666667
 0.71333333 0.71333333 0.71666667 0.71666667 0.72       0.72
 0.74       0.74       0.77       0.77       0.77666667 0.77666667
 0.78666667 0.78666667 0.80666667 0.80666667 0.82       0.82
 0.82333333 0.82333333 0.83       0.83       0.84666667 0.84666667
 0.86333333 0.86333333 0.87333333 0.87333333 0.89666667 0.89666667
 0.91       0.91       0.91666667 0.91666667 0.93       0.93
 0.93666667 0.93666667 0.94       0.94       0.95       0.95
 0.96       0.96       0.96333333 0.96333333 0.96666667 0.96666667
 0.97       0.97       0.97666667 0.97666667 0.98       0.98
 0.98333333 0.98333333 0.98666667 0.98666667 0.99       0.99
 0.99333333 0.99333333 0.99666667 0.99666667 1.         1.        ]",0.8626525821596244,0.0827786922454834,0.10073637962341309,0.07579612731933594,69698,398,36,3.388960724175563e-07,4.562338380949618e-07,3.748979205573863e-07
0.8190045248868778,0.8722044728434506,0.3726813959369178,"[0.         0.         0.         0.00704225 0.00704225 0.01408451
 0.01408451 0.02112676 0.02112676 0.02816901 0.02816901 0.03521127
 0.03521127 0.04225352 0.04225352 0.04929577 0.04929577 0.05633803
 0.05633803 0.06338028 0.06338028 0.07042254 0.07042254 0.07746479
 0.07746479 0.08450704 0.08450704 0.0915493  0.0915493  0.1056338
 0.1056338  0.11267606 0.11267606 0.11971831 0.11971831 0.12676056
 0.12676056 0.13380282 0.13380282 0.14084507 0.14084507 0.14788732
 0.14788732 0.15492958 0.15492958 0.16197183 0.16197183 0.16901408
 0.16901408 0.18309859 0.18309859 0.19014085 0.19014085 0.1971831
 0.1971831  0.21126761 0.21126761 0.23943662 0.23943662 0.25352113
 0.25352113 0.26760563 0.26760563 0.28873239 0.28873239 0.29577465
 0.29577465 0.3028169  0.3028169  0.30985915 0.30985915 0.33098592
 0.33098592 0.33802817 0.33802817 0.34507042 0.34507042 0.36619718
 0.36619718 0.37323944 0.37323944 0.40140845 0.40140845 0.4084507
 0.4084507  0.41549296 0.41549296 0.43661972 0.43661972 0.45774648
 0.45774648 0.46478873 0.46478873 0.47183099 0.47183099 0.47887324
 0.47887324 0.50704225 0.50704225 0.52112676 0.52112676 0.72535211
 0.72535211 0.79577465 0.79577465 1.        ]","[0.         0.00333333 0.12       0.12       0.13333333 0.13333333
 0.14666667 0.14666667 0.15333333 0.15333333 0.15666667 0.15666667
 0.19       0.19       0.44       0.44       0.53666667 0.53666667
 0.55666667 0.55666667 0.56       0.56       0.62       0.62
 0.62666667 0.62666667 0.70333333 0.70333333 0.73       0.73
 0.73666667 0.73666667 0.74       0.74       0.74666667 0.74666667
 0.75       0.75       0.76       0.76       0.77       0.77
 0.77333333 0.77333333 0.77666667 0.77666667 0.79333333 0.79333333
 0.8        0.8        0.80333333 0.80333333 0.80666667 0.80666667
 0.81333333 0.81333333 0.84       0.84       0.85       0.85
 0.85333333 0.85333333 0.86333333 0.86333333 0.87666667 0.87666667
 0.88333333 0.88333333 0.88666667 0.88666667 0.89       0.89
 0.89333333 0.89333333 0.89666667 0.89666667 0.9        0.9
 0.91       0.91       0.93666667 0.93666667 0.94666667 0.94666667
 0.95       0.95       0.95666667 0.95666667 0.96333333 0.96333333
 0.97       0.97       0.98       0.98       0.98333333 0.98333333
 0.98666667 0.98666667 0.99       0.99       0.99333333 0.99333333
 0.99666667 0.99666667 1.         1.        ]",0.8887089201877935,0.057843923568725586,0.09374880790710449,0.08477210998535156,73394,398,36,2.562151351619829e-07,4.4589250831721106e-07,3.832452500850646e-07
0.8506787330316742,0.894904458598726,0.38902420096025875,"[0.         0.         0.         0.00704225 0.00704225 0.01408451
 0.01408451 0.02112676 0.02112676 0.02816901 0.02816901 0.03521127
 0.03521127 0.04929577 0.04929577 0.05633803 0.05633803 0.06338028
 0.06338028 0.07042254 0.07042254 0.07746479 0.07746479 0.08450704
 0.08450704 0.0915493  0.0915493  0.09859155 0.09859155 0.1056338
 0.1056338  0.11267606 0.11267606 0.11971831 0.11971831 0.12676056
 0.12676056 0.14788732 0.14788732 0.15492958 0.15492958 0.16197183
 0.16197183 0.16901408 0.16901408 0.17605634 0.17605634 0.18309859
 0.18309859 0.19014085 0.19014085 0.1971831  0.1971831  0.21126761
 0.21126761 0.21830986 0.21830986 0.22535211 0.22535211 0.23943662
 0.23943662 0.24647887 0.24647887 0.26056338 0.26056338 0.28169014
 0.28169014 0.29577465 0.29577465 0.30985915 0.30985915 0.32394366
 0.32394366 0.33802817 0.33802817 0.36619718 0.36619718 0.37323944
 0.37323944 0.38028169 0.38028169 0.38732394 0.38732394 0.3943662
 0.3943662  0.40140845 0.40140845 0.44366197 0.44366197 0.45070423
 0.45070423 0.57746479 0.57746479 0.68309859 0.68309859 0.78873239
 0.78873239 0.79577465 0.79577465 0.8028169  0.8028169  0.8943662
 0.8943662  0.94366197 0.94366197 1.        ]","[0.         0.00333333 0.03       0.03       0.27333333 0.27333333
 0.28333333 0.28333333 0.32       0.32       0.32666667 0.32666667
 0.4        0.4        0.42       0.42       0.46       0.46
 0.48       0.48       0.48333333 0.48333333 0.48666667 0.48666667
 0.49666667 0.49666667 0.53       0.53       0.56666667 0.56666667
 0.61666667 0.61666667 0.64333333 0.64333333 0.68333333 0.68333333
 0.73666667 0.73666667 0.75       0.75       0.77333333 0.77333333
 0.78       0.78       0.8        0.8        0.81666667 0.81666667
 0.82333333 0.82333333 0.82666667 0.82666667 0.83333333 0.83333333
 0.84666667 0.84666667 0.86333333 0.86333333 0.88       0.88
 0.88333333 0.88333333 0.89       0.89       0.91333333 0.91333333
 0.91666667 0.91666667 0.92333333 0.92333333 0.92666667 0.92666667
 0.93666667 0.93666667 0.94       0.94       0.94333333 0.94333333
 0.95       0.95       0.95666667 0.95666667 0.96       0.96
 0.96333333 0.96333333 0.96666667 0.96666667 0.97       0.97
 0.97333333 0.97333333 0.97666667 0.97666667 0.98       0.98
 0.98333333 0.98333333 0.98666667 0.98666667 0.99       0.99
 0.99666667 0.99666667 1.         1.        ]",0.88462441314554,0.05485224723815918,0.08377575874328613,0.06781792640686035,67542,398,36,2.464934748779013e-07,3.832478537488769e-07,3.054604965314553e-07
0.8619909502262444,0.9057187017001546,0.38520968931490207,"[0.         0.00704225 0.00704225 0.02112676 0.02112676 0.02816901
 0.02816901 0.03521127 0.03521127 0.04225352 0.04225352 0.04929577
 0.04929577 0.05633803 0.05633803 0.06338028 0.06338028 0.07042254
 0.07042254 0.08450704 0.08450704 0.0915493  0.0915493  0.09859155
 0.09859155 0.1056338  0.1056338  0.11267606 0.11267606 0.11971831
 0.11971831 0.13380282 0.13380282 0.14788732 0.14788732 0.15492958
 0.15492958 0.16197183 0.16197183 0.17605634 0.17605634 0.18309859
 0.18309859 0.19014085 0.19014085 0.1971831  0.1971831  0.20422535
 0.20422535 0.21126761 0.21126761 0.21830986 0.21830986 0.22535211
 0.22535211 0.23239437 0.23239437 0.24647887 0.24647887 0.26056338
 0.26056338 0.27464789 0.27464789 0.28169014 0.28169014 0.28873239
 0.28873239 0.3028169  0.3028169  0.32394366 0.32394366 0.33098592
 0.33098592 0.33802817 0.33802817 0.34507042 0.34507042 0.35211268
 0.35211268 0.36619718 0.36619718 0.38028169 0.38028169 0.41549296
 0.41549296 0.42957746 0.42957746 0.47887324 0.47887324 0.62676056
 0.62676056 0.64788732 0.64788732 0.8028169  0.8028169  0.98591549
 0.98591549 1.        ]","[0.         0.         0.05       0.05       0.05333333 0.05333333
 0.14       0.14       0.14666667 0.14666667 0.2        0.2
 0.24       0.24       0.32       0.32       0.35       0.35
 0.51333333 0.51333333 0.54       0.54       0.56333333 0.56333333
 0.57333333 0.57333333 0.61333333 0.61333333 0.62666667 0.62666667
 0.63333333 0.63333333 0.64       0.64       0.66333333 0.66333333
 0.68666667 0.68666667 0.70333333 0.70333333 0.70666667 0.70666667
 0.74333333 0.74333333 0.77333333 0.77333333 0.78666667 0.78666667
 0.80666667 0.80666667 0.82333333 0.82333333 0.82666667 0.82666667
 0.83       0.83       0.88333333 0.88333333 0.88666667 0.88666667
 0.89333333 0.89333333 0.9        0.9        0.91333333 0.91333333
 0.92666667 0.92666667 0.93333333 0.93333333 0.93666667 0.93666667
 0.94       0.94       0.95333333 0.95333333 0.95666667 0.95666667
 0.96666667 0.96666667 0.97       0.97       0.97666667 0.97666667
 0.98       0.98       0.98333333 0.98333333 0.98666667 0.98666667
 0.99       0.99       0.99333333 0.99333333 0.99666667 0.99666667
 1.         1.        ]",0.8713380281690141,0.06283259391784668,0.1416182518005371,0.06781768798828125,65694,398,36,2.4765698957134735e-07,5.485972667351562e-07,3.108769374049643e-07
