accuracy,f1_score,log_loss,fpr,tpr,auc,preprocess_time,training_time,prediction_time,model_size,n_samples,n_features,enery_prep,energy_train,energy_pred
0.8691588785046729,0.7254901960784313,0.270354066834622,"[0.         0.         0.00617284 0.00617284 0.01234568 0.01234568
 0.02469136 0.02469136 0.04320988 0.04320988 0.04938272 0.04938272
 0.05555556 0.05555556 0.08024691 0.08024691 0.09259259 0.09259259
 0.09876543 0.09876543 0.10493827 0.10493827 0.11111111 0.11111111
 0.15432099 0.15432099 0.18518519 0.18518519 0.28395062 0.28395062
 0.34567901 0.34567901 0.35185185 0.36419753 1.        ]","[0.         0.01923077 0.01923077 0.48076923 0.48076923 0.53846154
 0.53846154 0.57692308 0.57692308 0.61538462 0.61538462 0.63461538
 0.63461538 0.65384615 0.65384615 0.71153846 0.71153846 0.73076923
 0.73076923 0.80769231 0.82692308 0.88461538 0.88461538 0.92307692
 0.92307692 0.94230769 0.94230769 0.96153846 0.96153846 0.98076923
 0.98076923 1.         1.         1.         1.        ]",0.9468779677113011,0.015887737274169922,0.09684157371520996,0.003170013427734375,3741,385,23,8.272312828322252e-08,2.5484325747262594e-07,9.581877374414917e-09
0.8738317757009346,0.7216494845360825,0.33522448243749053,"[0.         0.         0.         0.00617284 0.00617284 0.01234568
 0.01234568 0.01851852 0.01851852 0.02469136 0.02469136 0.0308642
 0.0308642  0.03703704 0.03703704 0.04320988 0.04320988 0.04938272
 0.04938272 0.0617284  0.0617284  0.08024691 0.08024691 0.09876543
 0.09876543 0.12345679 0.12345679 0.14197531 0.14197531 0.16049383
 0.16049383 0.20987654 0.20987654 0.21604938 0.21604938 0.22839506
 0.22839506 0.25925926 0.25925926 0.36419753 0.36419753 0.47530864
 0.47530864 0.58641975 0.58641975 0.9691358  0.9691358  1.        ]","[0.         0.01923077 0.40384615 0.40384615 0.42307692 0.42307692
 0.46153846 0.46153846 0.48076923 0.48076923 0.5        0.5
 0.51923077 0.51923077 0.53846154 0.53846154 0.55769231 0.55769231
 0.63461538 0.63461538 0.67307692 0.67307692 0.69230769 0.69230769
 0.71153846 0.71153846 0.76923077 0.76923077 0.78846154 0.78846154
 0.80769231 0.80769231 0.82692308 0.82692308 0.88461538 0.88461538
 0.90384615 0.90384615 0.92307692 0.92307692 0.94230769 0.94230769
 0.96153846 0.96153846 0.98076923 0.98076923 1.         1.        ]",0.9019468186134852,0.009350299835205078,0.09250831604003906,0.0030333995819091797,3741,385,23,3.2968872940822465e-08,2.584335347885231e-07,7.972056525375605e-09
0.883177570093458,0.736842105263158,0.2819023974893043,"[0.         0.         0.         0.00617284 0.00617284 0.01234568
 0.01234568 0.01851852 0.01851852 0.02469136 0.02469136 0.03703704
 0.03703704 0.07407407 0.07407407 0.08024691 0.08024691 0.09259259
 0.09259259 0.09876543 0.09876543 0.10493827 0.10493827 0.12345679
 0.12345679 0.12962963 0.12962963 0.13580247 0.13580247 0.17283951
 0.17283951 0.24691358 0.24691358 0.33950617 0.33950617 0.35802469
 0.35802469 0.37037037 0.37037037 0.78395062 0.7962963  0.90740741
 0.92592593 1.        ]","[0.         0.01923077 0.09615385 0.09615385 0.32692308 0.32692308
 0.46153846 0.46153846 0.53846154 0.53846154 0.63461538 0.63461538
 0.67307692 0.67307692 0.71153846 0.71153846 0.73076923 0.73076923
 0.75       0.75       0.76923077 0.76923077 0.78846154 0.78846154
 0.80769231 0.80769231 0.84615385 0.84615385 0.88461538 0.88461538
 0.90384615 0.90384615 0.94230769 0.94230769 0.96153846 0.96153846
 0.98076923 0.98076923 1.         1.         1.         1.
 1.         1.        ]",0.9356600189933524,0.004858732223510742,0.09453439712524414,0.0053288936614990234,3741,385,23,1.9856433901838783e-08,2.603211843396234e-07,2.2547517817062056e-08
0.8878504672897196,0.76,0.27851142929826145,"[0.         0.         0.         0.00617284 0.00617284 0.01234568
 0.01234568 0.02469136 0.02469136 0.04320988 0.04320988 0.05555556
 0.05555556 0.0617284  0.0617284  0.06790123 0.06790123 0.07407407
 0.07407407 0.11728395 0.11728395 0.12345679 0.12345679 0.14197531
 0.14197531 0.19753086 0.19753086 0.20987654 0.20987654 0.21604938
 0.21604938 0.2345679  0.2345679  0.25308642 0.25308642 0.33333333
 0.33333333 1.        ]","[0.         0.01923077 0.48076923 0.48076923 0.5        0.5
 0.61538462 0.61538462 0.65384615 0.65384615 0.67307692 0.67307692
 0.69230769 0.69230769 0.73076923 0.73076923 0.75       0.75
 0.76923077 0.76923077 0.78846154 0.78846154 0.82692308 0.82692308
 0.84615385 0.84615385 0.88461538 0.88461538 0.90384615 0.90384615
 0.92307692 0.92307692 0.96153846 0.96153846 0.98076923 0.98076923
 1.         1.        ]",0.944681861348528,0.017371416091918945,0.09400272369384766,0.004017353057861328,3741,385,23,6.903133830874061e-08,2.84351741519794e-07,8.725252278050564e-09
0.8738317757009346,0.7567567567567568,0.2953001348957266,"[0.         0.         0.         0.00617284 0.00617284 0.01234568
 0.01234568 0.01851852 0.01851852 0.02469136 0.02469136 0.0308642
 0.0308642  0.04320988 0.04320988 0.04938272 0.04938272 0.05555556
 0.05555556 0.0617284  0.0617284  0.06790123 0.06790123 0.12962963
 0.12962963 0.16049383 0.16049383 0.16666667 0.16666667 0.18518519
 0.18518519 0.22839506 0.22839506 0.2654321  0.2654321  0.31481481
 0.31481481 0.44444444 0.44444444 0.51234568 0.51234568 0.9382716
 0.9382716  1.        ]","[0.         0.01923077 0.44230769 0.44230769 0.48076923 0.48076923
 0.5        0.5        0.59615385 0.59615385 0.63461538 0.63461538
 0.69230769 0.69230769 0.71153846 0.71153846 0.75       0.75
 0.76923077 0.76923077 0.78846154 0.78846154 0.80769231 0.80769231
 0.82692308 0.82692308 0.84615385 0.84615385 0.86538462 0.86538462
 0.88461538 0.88461538 0.90384615 0.90384615 0.92307692 0.92307692
 0.94230769 0.94230769 0.96153846 0.96153846 0.98076923 0.98076923
 1.         1.        ]",0.9243827160493827,0.020641803741455078,0.10742425918579102,0.0042874813079833984,3741,385,23,8.899253108018144e-08,3.131831567771749e-07,6.5387861612612504e-09
0.8738317757009346,0.7378640776699028,0.2776680701455088,"[0.         0.         0.         0.00617284 0.00617284 0.01851852
 0.01851852 0.02469136 0.02469136 0.0308642  0.0308642  0.04320988
 0.04320988 0.04938272 0.04938272 0.0617284  0.0617284  0.08024691
 0.08024691 0.09259259 0.09259259 0.10493827 0.10493827 0.11111111
 0.11111111 0.11728395 0.11728395 0.14814815 0.14814815 0.17901235
 0.17901235 0.19753086 0.19753086 0.37037037 0.37037037 0.41358025
 0.41358025 0.66666667 0.66666667 1.        ]","[0.         0.01923077 0.23076923 0.23076923 0.40384615 0.40384615
 0.44230769 0.44230769 0.53846154 0.53846154 0.55769231 0.55769231
 0.65384615 0.65384615 0.67307692 0.67307692 0.69230769 0.69230769
 0.73076923 0.73076923 0.75       0.75       0.82692308 0.82692308
 0.86538462 0.86538462 0.88461538 0.88461538 0.90384615 0.90384615
 0.92307692 0.92307692 0.94230769 0.94230769 0.96153846 0.96153846
 0.98076923 0.98076923 1.         1.        ]",0.9315052231718899,0.006206989288330078,0.09188508987426758,0.002638578414916992,3741,385,23,1.498806951579022e-08,2.632644677677884e-07,8.666322999059304e-09
0.897196261682243,0.7708333333333333,0.2576159005825349,"[0.         0.         0.         0.00617284 0.00617284 0.01234568
 0.01234568 0.01851852 0.01851852 0.02469136 0.02469136 0.0308642
 0.0308642  0.03703704 0.03703704 0.05555556 0.05555556 0.06790123
 0.06790123 0.07407407 0.07407407 0.09876543 0.09876543 0.11111111
 0.11111111 0.11728395 0.11728395 0.12962963 0.12962963 0.14197531
 0.14197531 0.19753086 0.19753086 0.21604938 0.21604938 0.22839506
 0.22839506 0.37037037 0.37037037 0.39506173 0.39506173 0.72222222
 0.72222222 0.74074074 0.75308642 0.7962963  0.80864198 1.        ]","[0.         0.01923077 0.51923077 0.51923077 0.57692308 0.57692308
 0.59615385 0.59615385 0.63461538 0.63461538 0.65384615 0.65384615
 0.69230769 0.69230769 0.71153846 0.71153846 0.73076923 0.73076923
 0.75       0.75       0.76923077 0.76923077 0.78846154 0.78846154
 0.82692308 0.82692308 0.84615385 0.84615385 0.86538462 0.86538462
 0.88461538 0.88461538 0.90384615 0.90384615 0.92307692 0.92307692
 0.94230769 0.94230769 0.96153846 0.96153846 0.98076923 0.98076923
 1.         1.         1.         1.         1.         1.        ]",0.9379154795821462,0.0063419342041015625,0.09203457832336426,0.003495931625366211,3741,385,23,2.7116800967516693e-08,2.4733313336599866e-07,1.0658938706884229e-08
0.8504672897196262,0.6595744680851063,0.40238034917691684,"[0.         0.         0.         0.00617284 0.00617284 0.01234568
 0.01234568 0.01851852 0.01851852 0.02469136 0.02469136 0.0308642
 0.0308642  0.03703704 0.03703704 0.04320988 0.04320988 0.04938272
 0.04938272 0.06790123 0.06790123 0.08641975 0.08641975 0.12345679
 0.12345679 0.14197531 0.14197531 0.15432099 0.15432099 0.16049383
 0.16049383 0.16666667 0.16666667 0.18518519 0.18518519 0.19753086
 0.19753086 0.25925926 0.25925926 0.27777778 0.27777778 0.33950617
 0.33950617 0.54938272 0.54938272 0.58024691 0.58024691 1.        ]","[0.         0.01923077 0.03846154 0.03846154 0.07692308 0.07692308
 0.21153846 0.21153846 0.32692308 0.32692308 0.36538462 0.36538462
 0.40384615 0.40384615 0.46153846 0.46153846 0.51923077 0.51923077
 0.59615385 0.59615385 0.67307692 0.67307692 0.69230769 0.69230769
 0.71153846 0.71153846 0.73076923 0.73076923 0.76923077 0.76923077
 0.80769231 0.80769231 0.82692308 0.82692308 0.86538462 0.86538462
 0.88461538 0.88461538 0.90384615 0.90384615 0.94230769 0.94230769
 0.96153846 0.96153846 0.98076923 0.98076923 1.         1.        ]",0.9032526115859449,0.004781484603881836,0.10649538040161133,0.0037229061126708984,3741,385,23,1.5632475414684957e-08,3.7489172257867834e-07,1.1700530935327075e-08
0.8878504672897196,0.7391304347826088,0.3330358272945325,"[0.         0.         0.         0.00621118 0.00621118 0.01242236
 0.01242236 0.02484472 0.02484472 0.0310559  0.0310559  0.03726708
 0.03726708 0.06832298 0.06832298 0.08695652 0.08695652 0.0931677
 0.0931677  0.13043478 0.13043478 0.13664596 0.13664596 0.16770186
 0.16770186 0.26708075 0.26708075 0.28571429 0.28571429 0.29192547
 0.29192547 0.39751553 0.39751553 0.54037267 0.54037267 0.61490683
 0.61490683 0.77018634 0.77018634 1.        ]","[0.         0.01886792 0.37735849 0.37735849 0.52830189 0.52830189
 0.60377358 0.60377358 0.62264151 0.62264151 0.64150943 0.64150943
 0.66037736 0.66037736 0.71698113 0.71698113 0.73584906 0.73584906
 0.75471698 0.75471698 0.77358491 0.77358491 0.79245283 0.79245283
 0.81132075 0.81132075 0.83018868 0.83018868 0.86792453 0.86792453
 0.90566038 0.90566038 0.9245283  0.9245283  0.94339623 0.94339623
 0.98113208 0.98113208 1.         1.        ]",0.8986288526895583,0.006118059158325195,0.0896921157836914,0.004272937774658203,3741,385,23,2.5477963104886194e-08,3.404226406473332e-07,2.562430092227898e-08
0.8779342723004695,0.7291666666666666,0.2930083449312912,"[0.         0.         0.         0.00621118 0.00621118 0.01863354
 0.01863354 0.02484472 0.02484472 0.0310559  0.0310559  0.03726708
 0.03726708 0.05590062 0.05590062 0.0621118  0.0621118  0.08695652
 0.08695652 0.0931677  0.0931677  0.09937888 0.09937888 0.11180124
 0.11180124 0.1242236  0.1242236  0.13043478 0.13043478 0.19254658
 0.19254658 0.20496894 0.20496894 0.27950311 0.27950311 0.44099379
 0.44099379 0.52795031 0.52795031 0.79503106 0.79503106 1.        ]","[0.         0.01923077 0.5        0.5        0.55769231 0.55769231
 0.57692308 0.57692308 0.61538462 0.61538462 0.63461538 0.63461538
 0.65384615 0.65384615 0.67307692 0.67307692 0.69230769 0.69230769
 0.73076923 0.73076923 0.75       0.75       0.78846154 0.78846154
 0.82692308 0.82692308 0.86538462 0.86538462 0.88461538 0.88461538
 0.90384615 0.90384615 0.92307692 0.92307692 0.94230769 0.94230769
 0.96153846 0.96153846 0.98076923 0.98076923 1.         1.        ]",0.9272575250836119,0.016390085220336914,0.09473752975463867,0.002838611602783203,3741,385,23,5.7189848802195764e-08,2.7479573014851184e-07,6.064349224340054e-09
